bpo_id,activityID,material_id,materials_quantity,product_id,product_quantity
41378,1,9834,12,40557,1
41378,1,11399,12,40557,1
41378,1,11533,12,40557,1
41378,1,11534,12,40557,1
41378,1,11690,12,40557,1
41378,1,11550,16,40557,1
41379,1,39,114,40359,1
41379,1,40,268,40359,1
41379,1,38,421,40359,1
41379,1,37,3410,40359,1
41379,1,36,8091,40359,1
41379,1,35,33806,40359,1
41379,1,34,74856,40359,1
41380,1,40359,1,40554,1
41380,1,11478,3,40554,1
41380,1,9834,8,40554,1
41380,1,11534,8,40554,1
41380,1,11399,10,40554,1
41380,1,11550,12,40554,1
41380,1,11533,20,40554,1
41380,1,16680,40,40554,1
41381,1,23059,1,40558,1
41381,1,11478,3,40558,1
41381,1,9834,12,40558,1
41381,1,11399,12,40558,1
41381,1,11531,12,40558,1
41381,1,11535,12,40558,1
41381,1,11688,12,40558,1
41381,1,11547,16,40558,1
41382,1,39,95,40360,1
41382,1,40,250,40360,1
41382,1,38,618,40360,1
41382,1,37,3901,40360,1
41382,1,36,9285,40360,1
41382,1,35,23427,40360,1
41382,1,34,87845,40360,1
41383,1,40360,1,40555,1
41383,1,11478,3,40555,1
41383,1,9834,8,40555,1
41383,1,11535,8,40555,1
41383,1,11399,10,40555,1
41383,1,11547,12,40555,1
41383,1,11531,20,40555,1
41383,1,16680,40,40555,1
41384,1,23061,1,40559,1
41384,1,11478,3,40559,1
41384,1,9834,12,40559,1
41384,1,11399,12,40559,1
41384,1,11530,12,40559,1
41384,1,11536,12,40559,1
41384,1,11691,12,40559,1
41384,1,11548,16,40559,1
41385,1,39,104,40361,1
41385,1,40,275,40361,1
41385,1,38,448,40361,1
41385,1,37,2668,40361,1
41385,1,36,8031,40361,1
41385,1,35,27888,40361,1
41385,1,34,110417,40361,1
41386,1,40361,1,40553,1
41386,1,11478,3,40553,1
41386,1,9834,8,40553,1
41386,1,11536,8,40553,1
41386,1,11399,10,40553,1
41386,1,11548,12,40553,1
41386,1,11530,20,40553,1
41386,1,16680,40,40553,1
41388,1,40,3305,40697,1
41388,1,39,7915,40697,1
41388,1,38,22119,40697,1
41388,1,37,79274,40697,1
41388,1,36,510840,40697,1
41388,1,35,1084811,40697,1
41388,1,34,5452217,40697,1
41389,1,40,3275,40700,1
41389,1,39,7532,40700,1
41389,1,38,23450,40700,1
41389,1,37,80117,40700,1
41389,1,36,451305,40700,1
41389,1,35,1114623,40700,1
41389,1,34,5088736,40700,1
41390,1,40,3365,40636,1
41390,1,39,7833,40636,1
41390,1,38,21708,40636,1
41390,1,37,75341,40636,1
41390,1,36,495101,40636,1
41390,1,35,1117107,40636,1
41390,1,34,5689436,40636,1
41391,1,40,3685,40698,1
41391,1,39,7106,40698,1
41391,1,38,23811,40698,1
41391,1,37,82870,40698,1
41391,1,36,455069,40698,1
41391,1,35,1203229,40698,1
41391,1,34,5180562,40698,1
41392,1,40,3680,40699,1
41392,1,39,8122,40699,1
41392,1,38,21790,40699,1
41392,1,37,74667,40699,1
41392,1,36,451989,40699,1
41392,1,35,1165137,40699,1
41392,1,34,5563174,40699,1
41393,1,40,3313,40635,1
41393,1,39,7232,40635,1
41393,1,38,23959,40635,1
41393,1,37,75566,40635,1
41393,1,36,464307,40635,1
41393,1,35,1201573,40635,1
41393,1,34,5624392,40635,1
41394,1,40,3743,40696,1
41394,1,39,7357,40696,1
41394,1,38,22480,40696,1
41394,1,37,77645,40696,1
41394,1,36,477309,40696,1
41394,1,35,1163481,40696,1
41394,1,34,5700914,40696,1
41395,1,40,2500,41350,1
41395,1,39,5466,41350,1
41395,1,38,16433,41350,1
41395,1,37,56183,41350,1
41395,1,36,342157,41350,1
41395,1,35,828100,41350,1
41395,1,34,3826117,41350,1
41412,1,40,1166,41411,1
41412,1,39,2334,41411,1
41412,1,38,7823,41411,1
41412,1,37,26033,41411,1
41412,1,36,154957,41411,1
41412,1,35,418117,41411,1
41412,1,34,1717883,41411,1
41413,1,24283,1,41414,1
41413,1,41268,13,41414,1
41413,1,41266,38,41414,1
41413,1,41267,42,41414,1
41416,1,11483,1,41415,1
41416,1,24283,1,41415,1
41416,1,11399,150,41415,1
41416,1,11540,188,41415,1
41416,1,9834,200,41415,1
41416,1,11539,221,41415,1
41416,1,11538,235,41415,1
41416,1,11541,244,41415,1
41418,1,41415,1,41417,1
41418,1,41268,16,41417,1
41418,1,41266,33,41417,1
41418,1,41267,46,41417,1
41430,1,11476,1,41423,1
41430,1,25624,2,41423,1
41430,1,25609,16,41423,1
41430,1,25614,16,41423,1
41430,1,25610,300,41423,1
41430,1,25613,300,41423,1
41430,1,25607,760,41423,1
41430,1,25611,760,41423,1
41430,1,25612,760,41423,1
41430,1,25615,760,41423,1
41430,1,25618,760,41423,1
41431,1,25595,40,41424,1
41431,1,25605,40,41424,1
41431,1,25590,900,41424,1
41431,1,25591,1400,41424,1
41431,1,25594,1400,41424,1
41431,1,25588,1600,41424,1
41431,1,25592,1600,41424,1
41431,1,25593,1600,41424,1
41431,1,25596,1600,41424,1
41431,1,25599,1600,41424,1
41432,1,11476,1,41425,1
41432,1,25624,2,41425,1
41432,1,25609,16,41425,1
41432,1,25614,16,41425,1
41432,1,25610,300,41425,1
41432,1,25613,300,41425,1
41432,1,25607,760,41425,1
41432,1,25611,760,41425,1
41432,1,25612,760,41425,1
41432,1,25615,760,41425,1
41432,1,25618,760,41425,1
41433,1,25595,40,41426,1
41433,1,25605,40,41426,1
41433,1,25590,900,41426,1
41433,1,25591,1400,41426,1
41433,1,25594,1400,41426,1
41433,1,25588,1600,41426,1
41433,1,25592,1600,41426,1
41433,1,25593,1600,41426,1
41433,1,25596,1600,41426,1
41433,1,25599,1600,41426,1
41434,1,11476,1,41427,1
41434,1,25624,2,41427,1
41434,1,25609,16,41427,1
41434,1,25614,16,41427,1
41434,1,25610,300,41427,1
41434,1,25613,300,41427,1
41434,1,25607,760,41427,1
41434,1,25611,760,41427,1
41434,1,25612,760,41427,1
41434,1,25615,760,41427,1
41434,1,25618,760,41427,1
41435,1,25595,500,41428,1
41435,1,25605,500,41428,1
41435,1,25590,11250,41428,1
41435,1,25591,17500,41428,1
41435,1,25594,17500,41428,1
41435,1,25588,20000,41428,1
41435,1,25592,20000,41428,1
41435,1,25593,20000,41428,1
41435,1,25596,20000,41428,1
41435,1,25599,20000,41428,1
41436,1,11476,1,41429,1
41436,1,25624,30,41429,1
41436,1,25609,240,41429,1
41436,1,25614,240,41429,1
41436,1,25610,4500,41429,1
41436,1,25613,4500,41429,1
41436,1,25607,11400,41429,1
41436,1,25611,11400,41429,1
41436,1,25612,11400,41429,1
41436,1,25615,11400,41429,1
41436,1,25618,11400,41429,1
41437,1,25595,40,41422,1
41437,1,25605,40,41422,1
41437,1,25590,900,41422,1
41437,1,25591,1400,41422,1
41437,1,25594,1400,41422,1
41437,1,25588,1600,41422,1
41437,1,25592,1600,41422,1
41437,1,25593,1600,41422,1
41437,1,25596,1600,41422,1
41437,1,25599,1600,41422,1
41438,1,40,135264,40634,1
41438,1,39,140713,40634,1
41438,1,37,644287,40634,1
41438,1,38,771694,40634,1
41438,1,36,905915,40634,1
41438,1,35,2170125,40634,1
41438,1,34,4300850,40634,1
1446,1,34,1116,1445,1
1446,1,35,861,1445,1
1446,1,38,3,1445,1
41446,1,39,42931,41439,1
41446,1,40,46295,41439,1
41446,1,37,274116,41439,1
41446,1,38,335112,41439,1
41446,1,36,440610,41439,1
41446,1,35,1323826,41439,1
41446,1,34,1809763,41439,1
41447,1,39,38568,41440,1
41447,1,40,45005,41440,1
41447,1,37,246781,41440,1
41447,1,38,324061,41440,1
41447,1,36,496173,41440,1
41447,1,35,1332577,41440,1
41447,1,34,1660723,41440,1
41448,1,39,40521,41441,1
41448,1,40,49074,41441,1
41448,1,37,279225,41441,1
41448,1,38,352339,41441,1
41448,1,36,442072,41441,1
41448,1,35,1272573,41441,1
41448,1,34,1768954,41441,1
41449,1,39,42474,41442,1
41449,1,40,48231,41442,1
41449,1,37,281014,41442,1
41449,1,38,334137,41442,1
41449,1,36,459131,41442,1
41449,1,35,1188818,41442,1
41449,1,34,1870088,41442,1
41450,1,39,40313,41443,1
41450,1,40,45502,41443,1
41450,1,37,274372,41443,1
41450,1,38,325361,41443,1
41450,1,36,501535,41443,1
41450,1,35,1370079,41443,1
41450,1,34,1779600,41443,1
41451,1,39,40521,41444,1
41451,1,40,52250,41444,1
41451,1,37,280503,41444,1
41451,1,38,340313,41444,1
41451,1,36,494711,41444,1
41451,1,35,1360078,41444,1
41451,1,34,1650078,41444,1
41452,1,39,45633,40632,1
41452,1,40,49719,40632,1
41452,1,37,268751,40632,1
41452,1,38,343563,40632,1
41452,1,36,441584,40632,1
41452,1,35,1275073,40632,1
41452,1,34,1807988,40632,1
1448,1,1445,1,1447,1
1448,1,11399,1,1447,1
1448,1,11554,1,1447,1
1448,1,9838,8,1447,1
1448,1,11539,1,1447,1
1448,1,11482,1,1447,1
21022,1,34,510149,21021,1
21022,1,35,110413,21021,1
21022,1,36,45621,21021,1
21022,1,37,7491,21021,1
21022,1,38,2191,21021,1
21022,1,39,728,21021,1
21022,1,40,334,21021,1
20570,1,34,2398,20569,1
20570,1,35,466,20569,1
20570,1,36,179,20569,1
20570,1,37,1,20569,1
20570,1,38,4,20569,1
20570,1,21591,3,20569,1
17842,1,34,24444,17841,1
17842,1,35,6444,17841,1
17842,1,36,3000,17841,1
17842,1,37,433,17841,1
17842,1,38,83,17841,1
17842,1,39,22,17841,1
17842,1,40,4,17841,1
17844,1,34,611111,17843,1
17844,1,35,188889,17843,1
17844,1,36,50000,17843,1
17844,1,37,9222,17843,1
17844,1,38,2333,17843,1
17844,1,39,1266,17843,1
17844,1,40,288,17843,1
41532,1,39,75563,40633,1
41532,1,40,77506,40633,1
41532,1,37,365311,40633,1
41532,1,38,432920,40633,1
41532,1,36,468358,40633,1
41532,1,35,1154507,40633,1
41532,1,34,2563307,40633,1
41535,1,22175,1,41533,1
41535,1,22177,1,41533,1
41535,1,17893,50,41533,1
41535,1,17894,50,41533,1
41535,1,17895,50,41533,1
41536,1,30832,1,41534,1
41536,1,30834,1,41534,1
41536,1,17893,100,41534,1
41536,1,17894,100,41534,1
41536,1,17895,100,41534,1
20576,1,34,2884,20575,1
20576,1,35,919,20575,1
20576,1,40,2,20575,1
20576,1,21591,3,20575,1
20576,1,21725,2,20575,1
20578,1,34,2884,20577,1
20578,1,35,919,20577,1
20578,1,40,2,20577,1
20578,1,21591,3,20577,1
20578,1,21725,2,20577,1
20580,1,34,2884,20579,1
20580,1,35,919,20579,1
20580,1,40,2,20579,1
20580,1,21591,3,20579,1
20580,1,21725,2,20579,1
36965,1,21947,100,35845,1
36965,1,21949,100,35845,1
36965,1,21951,100,35845,1
36965,1,21957,100,35845,1
36965,1,21961,100,35845,1
36965,1,36958,400,35845,1
20582,1,34,538,20581,1
20582,1,35,52,20581,1
20582,1,36,298,20581,1
20582,1,37,9,20581,1
20582,1,38,4,20581,1
20582,1,39,4,20581,1
20582,1,40,6,20581,1
20582,1,21591,3,20581,1
20582,1,21725,3,20581,1
41582,1,21029,5,37604,1
41582,1,21009,7,37604,1
41582,1,21013,8,37604,1
41582,1,21023,8,37604,1
41582,1,21025,8,37604,1
41582,1,21035,8,37604,1
41582,1,24560,8,37604,1
41582,1,21037,13,37604,1
41582,1,24558,16,37604,1
41582,1,21019,17,37604,1
41582,1,21021,17,37604,1
41582,1,21017,25,37604,1
41582,1,21039,25,37604,1
41583,1,21029,5,37605,1
41583,1,21009,7,37605,1
41583,1,21013,8,37605,1
41583,1,21017,8,37605,1
41583,1,21025,8,37605,1
41583,1,24560,8,37605,1
41583,1,21021,9,37605,1
41583,1,21037,13,37605,1
41583,1,24558,16,37605,1
41583,1,21019,17,37605,1
41583,1,21035,17,37605,1
41583,1,21023,25,37605,1
41583,1,21039,25,37605,1
41584,1,21029,5,37607,1
41584,1,21009,7,37607,1
41584,1,21013,8,37607,1
41584,1,21025,8,37607,1
41584,1,24560,8,37607,1
41584,1,21021,11,37607,1
41584,1,21023,12,37607,1
41584,1,21037,13,37607,1
41584,1,21035,15,37607,1
41584,1,24558,16,37607,1
41584,1,21019,17,37607,1
41584,1,21017,21,37607,1
41584,1,21039,25,37607,1
41585,1,21029,5,37606,1
41585,1,21009,7,37606,1
41585,1,21013,8,37606,1
41585,1,21025,8,37606,1
41585,1,24560,8,37606,1
41585,1,21035,10,37606,1
41585,1,21017,12,37606,1
41585,1,21037,13,37606,1
41585,1,21021,16,37606,1
41585,1,24558,16,37606,1
41585,1,21019,17,37606,1
41585,1,21023,21,37606,1
41585,1,21039,25,37606,1
41590,1,40,2,41517,1
41590,1,34,3,41517,1
41590,1,38,3,41517,1
41590,1,39,3,41517,1
41590,1,35,4,41517,1
41590,1,36,5,41517,1
41590,1,37,5,41517,1
41591,1,35,2,41518,1
41591,1,40,2,41518,1
41591,1,36,3,41518,1
41591,1,37,3,41518,1
41591,1,34,4,41518,1
41591,1,38,5,41518,1
41591,1,39,5,41518,1
41592,1,35,1,41519,1
41592,1,37,1,41519,1
41592,1,38,2,41519,1
41592,1,39,2,41519,1
41592,1,36,3,41519,1
41592,1,40,4,41519,1
41593,1,36,1,41520,1
41593,1,35,2,41520,1
41593,1,40,2,41520,1
41593,1,34,4,41520,1
41593,1,37,5,41520,1
41593,1,39,5,41520,1
41594,1,36,1,41521,1
41594,1,37,1,41521,1
41594,1,38,4,41521,1
41594,1,39,5,41521,1
41595,1,38,2,41522,1
41595,1,39,2,41522,1
41595,1,36,3,41522,1
41595,1,37,3,41522,1
41595,1,35,4,41522,1
41595,1,40,4,41522,1
41596,1,38,3,41523,1
41596,1,39,3,41523,1
41596,1,40,3,41523,1
41596,1,34,5,41523,1
41597,1,34,3,41524,1
41597,1,39,3,41524,1
41597,1,40,3,41524,1
41597,1,36,4,41524,1
41597,1,38,5,41524,1
41598,1,40,9,41489,10
41598,1,38,11,41489,10
41598,1,39,18,41489,10
41598,1,37,37,41489,10
41598,1,35,310,41489,10
41598,1,36,323,41489,10
41598,1,34,2872,41489,10
41599,1,39,2717,40354,1
41599,1,40,3146,40354,1
41599,1,38,6240,40354,1
41599,1,37,37075,40354,1
41599,1,36,54483,40354,1
41599,1,35,302176,40354,1
41599,1,34,506557,40354,1
41600,1,40354,1,40356,1
41600,1,41267,9,40356,1
41600,1,41266,37,40356,1
41600,1,41268,46,40356,1
41601,1,40354,1,40355,1
41601,1,41308,12,40355,1
41601,1,41309,43,40355,1
41601,1,41307,51,40355,1
41602,1,40354,1,40357,1
41602,1,11484,3,40357,1
41602,1,11558,1206,40357,1
41602,1,11399,2056,40357,1
41602,1,3685,8145,40357,1
41603,1,40357,1,41459,1
41603,1,2876,10,41459,1
41603,1,2867,13,41459,1
41603,1,2875,20,41459,1
41604,1,40357,1,41460,1
41604,1,41267,8,41460,1
41604,1,41308,10,41460,1
41604,1,41307,37,41460,1
41604,1,41309,47,41460,1
41604,1,41268,49,41460,1
41604,1,41266,52,41460,1
41605,1,40357,1,41461,1
41605,1,41267,11,41461,1
41605,1,41308,12,41461,1
41605,1,41268,39,41461,1
41605,1,41307,40,41461,1
41605,1,41309,43,41461,1
41605,1,41266,45,41461,1
41606,1,40357,1,41462,1
41606,1,41267,9,41462,1
41606,1,41308,11,41462,1
41606,1,41266,43,41462,1
41606,1,41307,50,41462,1
41606,1,41268,51,41462,1
41606,1,41309,51,41462,1
41607,1,40,71,40348,1
41607,1,39,333,40348,1
41607,1,38,603,40348,1
41607,1,37,32296,40348,1
41607,1,35,230554,40348,1
41607,1,36,374182,40348,1
41607,1,34,683662,40348,1
41608,1,40348,1,40350,1
41608,1,41268,3,40350,1
41608,1,41266,6,40350,1
41608,1,41267,78,40350,1
41609,1,40348,1,40349,1
41609,1,41309,3,40349,1
41609,1,41307,7,40349,1
41609,1,41308,92,40349,1
41610,1,40348,1,40351,1
41610,1,11475,3,40351,1
41610,1,11399,3957,40351,1
41610,1,11543,4268,40351,1
41611,1,40351,1,41456,1
41611,1,2868,10,41456,1
41611,1,2867,13,41456,1
41611,1,2869,20,41456,1
41612,1,40351,1,41457,1
41612,1,41266,3,41457,1
41612,1,41309,3,41457,1
41612,1,41307,6,41457,1
41612,1,41268,8,41457,1
41612,1,41267,83,41457,1
41612,1,41308,104,41457,1
34242,1,28661,1,34241,1
41614,1,20701,1,41498,1
41614,1,41269,29,41498,1
41614,1,41303,29,41498,1
41614,1,41302,31,41498,1
41615,1,20701,1,41499,1
41615,1,41267,33,41499,1
41615,1,41268,34,41499,1
41615,1,41266,35,41499,1
41616,1,20701,1,41500,1
41616,1,11475,3,41500,1
41616,1,9848,1284,41500,1
41616,1,11539,2545,41500,1
41616,1,11399,4589,41500,1
41618,1,41500,1,41501,1
41618,1,41267,26,41501,1
41618,1,41268,26,41501,1
41618,1,41266,28,41501,1
41618,1,41303,28,41501,1
41618,1,41302,32,41501,1
41618,1,41269,33,41501,1
41619,1,41500,1,41502,1
41619,1,41267,24,41502,1
41619,1,41268,28,41502,1
41619,1,41266,31,41502,1
41619,1,41302,31,41502,1
41619,1,41303,32,41502,1
41619,1,41269,35,41502,1
41620,1,39,4731,41503,1
41620,1,40,5001,41503,1
41620,1,38,15573,41503,1
41620,1,37,63985,41503,1
41620,1,36,90903,41503,1
41620,1,35,477063,41503,1
41620,1,34,1057824,41503,1
20590,1,34,9133,20589,1
20590,1,35,2981,20589,1
20590,1,36,3599,20589,1
20590,1,37,2,20589,1
20590,1,38,18,20589,1
20590,1,21587,2,20589,1
20590,1,21590,2,20589,1
20590,1,21725,1,20589,1
41622,1,24569,1,41464,1
41622,1,41267,26,41464,1
41622,1,41266,29,41464,1
41622,1,41268,32,41464,1
41623,1,24569,1,41466,1
41623,1,11475,3,41466,1
41623,1,11539,345,41466,1
41623,1,11399,352,41466,1
41623,1,9848,557,41466,1
41624,1,24569,1,41465,1
41624,1,41310,24,41465,1
41624,1,41312,27,41465,1
41624,1,41311,32,41465,1
17860,1,40,44,17859,100
17860,1,39,112,17859,100
17860,1,34,18756,17859,100
41626,1,41466,1,41468,1
41626,1,41267,25,41468,1
41626,1,41266,27,41468,1
41626,1,41302,28,41468,1
41626,1,41268,29,41468,1
41626,1,41269,31,41468,1
41626,1,41311,34,41468,1
41626,1,41312,34,41468,1
41626,1,41303,35,41468,1
41626,1,41310,35,41468,1
41627,1,40,3157,41511,1
41627,1,39,3385,41511,1
41627,1,38,7793,41511,1
41627,1,37,44403,41511,1
41627,1,36,77331,41511,1
41627,1,35,351768,41511,1
41627,1,34,674218,41511,1
41628,1,41511,1,41512,1
41628,1,41303,24,41512,1
41628,1,41302,27,41512,1
41628,1,41269,29,41512,1
41629,1,41511,1,41513,1
41629,1,41268,24,41513,1
41629,1,41266,26,41513,1
41629,1,41267,27,41513,1
41630,1,41511,1,41514,1
41630,1,11475,3,41514,1
41630,1,11399,228,41514,1
41630,1,11538,261,41514,1
41630,1,9848,525,41514,1
41631,1,27934,1,41475,1
41631,1,11475,3,41475,1
41631,1,9848,324,41475,1
41631,1,11538,423,41475,1
41631,1,11399,482,41475,1
41632,1,20703,1,41505,1
41632,1,41268,26,41505,1
41632,1,41267,27,41505,1
41632,1,41266,35,41505,1
41633,1,20703,1,41506,1
41633,1,41269,26,41506,1
41633,1,41302,34,41506,1
41633,1,41303,35,41506,1
41634,1,20703,1,41507,1
41634,1,11484,3,41507,1
41634,1,11399,453,41507,1
41634,1,9838,489,41507,1
41634,1,11556,592,41507,1
41635,1,41507,1,41508,1
41635,1,41267,25,41508,1
41635,1,41268,27,41508,1
41635,1,41269,27,41508,1
41635,1,41303,27,41508,1
41635,1,41302,28,41508,1
41635,1,41266,30,41508,1
41636,1,41507,1,41509,1
41636,1,41266,26,41509,1
41636,1,41268,31,41509,1
41636,1,41302,31,41509,1
41636,1,41269,34,41509,1
41636,1,41267,35,41509,1
41636,1,41303,35,41509,1
34246,1,28661,1,34245,1
41638,1,39,4977,41504,1
41638,1,40,6341,41504,1
41638,1,38,12230,41504,1
41638,1,37,72656,41504,1
41638,1,36,116778,41504,1
41638,1,35,611423,41504,1
41638,1,34,834277,41504,1
41639,1,40,462,41484,1
41639,1,38,525,41484,1
41639,1,39,724,41484,1
41639,1,37,874,41484,1
41639,1,36,4264,41484,1
41639,1,35,4359,41484,1
41639,1,34,23677,41484,1
41640,1,41484,1,41485,1
41640,1,41266,9,41485,1
41640,1,41267,42,41485,1
41640,1,41268,57,41485,1
41641,1,41484,1,41486,1
41641,1,11482,3,41486,1
41641,1,9838,32,41486,1
41641,1,11399,32,41486,1
41641,1,11539,32,41486,1
41641,1,11554,118,41486,1
41642,1,41486,1,41487,1
41642,1,41266,10,41487,1
41642,1,41267,37,41487,1
41642,1,41268,53,41487,1
41643,1,41486,1,41488,1
41643,1,41266,9,41488,1
41643,1,41267,46,41488,1
41643,1,41268,54,41488,1
41644,1,39,3461,41491,1
41644,1,40,5379,41491,1
41644,1,38,12506,41491,1
41644,1,37,48124,41491,1
41644,1,36,87632,41491,1
41644,1,35,422937,41491,1
41644,1,34,792846,41491,1
41645,1,41491,1,41492,1
41645,1,41268,27,41492,1
41645,1,41267,30,41492,1
41645,1,41266,32,41492,1
41646,1,41491,1,41493,1
41646,1,11482,3,41493,1
41646,1,11539,220,41493,1
41646,1,11399,239,41493,1
41646,1,11554,632,41493,1
41646,1,9838,1099,41493,1
41647,1,41493,1,41494,1
41647,1,41267,26,41494,1
41647,1,41266,28,41494,1
41647,1,41268,31,41494,1
41648,1,41493,1,41495,1
41648,1,41266,31,41495,1
41648,1,41267,34,41495,1
41648,1,41268,35,41495,1
41649,1,39,42,41480,1
41649,1,40,47,41480,1
41649,1,38,128,41480,1
41649,1,37,598,41480,1
41649,1,36,821,41480,1
41649,1,35,5231,41480,1
41649,1,34,8748,41480,1
41650,1,39,68,41481,1
41650,1,40,85,41481,1
41650,1,38,196,41481,1
41650,1,37,891,41481,1
41650,1,36,1138,41481,1
41650,1,35,5998,41481,1
41650,1,34,13782,41481,1
41651,1,39,108,41482,1
41651,1,40,159,41482,1
41651,1,38,408,41482,1
41651,1,37,1718,41482,1
41651,1,36,2151,41482,1
41651,1,35,11677,41482,1
41651,1,34,27660,41482,1
41652,1,40,3001,41483,1
41652,1,39,3686,41483,1
41652,1,38,7082,41483,1
41652,1,37,45525,41483,1
41652,1,36,61188,41483,1
41652,1,35,419946,41483,1
41652,1,34,690909,41483,1
41653,1,40,41,41476,1
41653,1,39,46,41476,1
41653,1,38,120,41476,1
41653,1,37,675,41476,1
41653,1,36,1076,41476,1
41653,1,35,4574,41476,1
41653,1,34,9112,41476,1
41654,1,39,74,41477,1
41654,1,40,95,41477,1
41654,1,38,196,41477,1
41654,1,37,826,41477,1
41654,1,36,1539,41477,1
41654,1,35,8861,41477,1
41654,1,34,16015,41477,1
41655,1,39,174,41478,1
41655,1,40,186,41478,1
41655,1,38,344,41478,1
41655,1,37,1665,41478,1
41655,1,36,2502,41478,1
41655,1,35,17788,41478,1
41655,1,34,21568,41478,1
41656,1,39,4422,41479,1
41656,1,40,4459,41479,1
41656,1,38,11759,41479,1
41656,1,37,52245,41479,1
41656,1,36,62832,41479,1
41656,1,35,446736,41479,1
41656,1,34,678689,41479,1
20596,1,34,471,20595,1
20596,1,35,716,20595,1
20596,1,21726,2,20595,1
20596,1,21590,2,20595,1
41658,1,41515,1,41525,1
41658,1,11475,3,41525,1
41658,1,11543,416,41525,1
41658,1,11558,475,41525,1
41658,1,11399,554,41525,1
41659,1,41525,1,41526,1
41659,1,41306,25,41526,1
41659,1,41269,31,41526,1
41659,1,41267,32,41526,1
41660,1,41525,1,41527,1
41660,1,41306,28,41527,1
41660,1,41269,32,41527,1
41660,1,41267,34,41527,1
41661,1,41528,1,41530,1
41661,1,41267,26,41530,1
41661,1,41269,28,41530,1
41661,1,41306,33,41530,1
41662,1,39,2651,41516,1
41662,1,40,3411,41516,1
41662,1,38,6466,41516,1
41662,1,37,32450,41516,1
41662,1,36,56273,41516,1
41662,1,35,366818,41516,1
41662,1,34,529955,41516,1
41663,1,41516,1,41528,1
41663,1,11484,3,41528,1
41663,1,9838,308,41528,1
41663,1,11557,407,41528,1
41663,1,11399,480,41528,1
41664,1,41528,1,41531,1
41664,1,41269,25,41531,1
41664,1,41306,27,41531,1
41664,1,41267,29,41531,1
41665,1,41528,1,41529,1
41665,1,41267,24,41529,1
41665,1,41306,27,41529,1
41665,1,41269,34,41529,1
41666,1,3616,1,41469,1
41666,1,41269,34,41469,1
41666,1,41303,35,41469,1
41666,1,41302,36,41469,1
41667,1,3616,1,41470,1
41667,1,41268,24,41470,1
41667,1,41266,33,41470,1
41667,1,41267,36,41470,1
41668,1,3616,1,41471,1
41668,1,41311,25,41471,1
41668,1,41312,26,41471,1
41668,1,41310,33,41471,1
41669,1,3616,1,41474,1
41669,1,41302,26,41474,1
41669,1,41312,27,41474,1
41669,1,41268,29,41474,1
41669,1,41269,29,41474,1
41669,1,41267,31,41474,1
41669,1,41266,33,41474,1
41669,1,41310,33,41474,1
41669,1,41311,34,41474,1
41669,1,41303,35,41474,1
41670,1,3616,1,41473,1
41670,1,41268,27,41473,1
41670,1,41267,29,41473,1
41670,1,41269,29,41473,1
41670,1,41310,29,41473,1
41670,1,41303,31,41473,1
41670,1,41311,31,41473,1
41670,1,41302,33,41473,1
41670,1,41266,34,41473,1
41670,1,41312,35,41473,1
41671,1,3616,1,41472,1
41671,1,41268,26,41472,1
41671,1,41303,28,41472,1
41671,1,41311,28,41472,1
41671,1,41267,30,41472,1
41671,1,41269,30,41472,1
41671,1,41266,32,41472,1
41671,1,41310,32,41472,1
41671,1,41312,32,41472,1
41671,1,41302,34,41472,1
25303,1,40,8,9950,1
25303,1,25237,17,9950,1
25307,1,40,8,10155,1
25307,1,25241,13,10155,1
25308,1,40,8,10156,1
25308,1,25283,11,10156,1
25309,1,40,8,9947,1
25309,1,25242,17,9947,1
25310,1,40,8,10151,1
25310,1,25335,13,10151,1
25311,1,40,8,10152,1
25311,1,25342,11,10152,1
41697,1,12219,1,41565,1
41697,1,41311,12,41565,1
41697,1,41310,24,41565,1
41697,1,41312,72,41565,1
25314,1,40,8,10164,1
25314,1,25334,17,10164,1
25322,1,40,8,15462,1
25322,1,25346,11,15462,1
25323,1,40,8,15463,1
25323,1,25332,17,15463,1
34258,1,28665,1,34257,1
25327,1,40,8,15466,1
25327,1,25330,17,15466,1
25328,1,40,8,15477,1
25328,1,25336,13,15477,1
25329,1,40,8,15478,1
25329,1,25343,11,15478,1
17885,1,34,1111,17884,1
37002,1,2868,10,35919,1
37002,1,2870,10,35919,1
37002,1,2872,10,35919,1
37002,1,2875,10,35919,1
37002,1,2876,10,35919,1
37002,1,2867,20,35919,1
37002,1,2869,20,35919,1
37002,1,2871,20,35919,1
37002,1,40,900,35919,1
37002,1,39,2100,35919,1
37002,1,38,4500,35919,1
37002,1,37,24000,35919,1
37002,1,36,210000,35919,1
37002,1,35,600000,35919,1
37002,1,34,3000000,35919,1
37004,1,40,750,35931,1
37004,1,39,1750,35931,1
37004,1,38,3750,35931,1
37004,1,37,20000,35931,1
37004,1,36,175000,35931,1
37004,1,35,500000,35931,1
37004,1,34,2500000,35931,1
20622,1,21728,4,20621,1
20622,1,36,1327,20621,1
20622,1,37,481,20621,1
20622,1,38,113,20621,1
20622,1,21588,2,20621,1
20622,1,21591,2,20621,1
20622,1,21727,2,20621,1
20624,1,21728,4,20623,1
20624,1,37,1327,20623,1
20624,1,39,228,20623,1
20624,1,21588,2,20623,1
20624,1,21591,3,20623,1
20624,1,38,481,20623,1
20624,1,21727,4,20623,1
37010,1,2869,1,35876,1
37010,1,2870,1,35876,1
37010,1,2872,1,35876,1
